id,slot,job,ja,en,description,wiki_id
23180,64,128,ＲＶガントレ+2,Rev. Gauntlets +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/35980.html' target='_blank'>ＲＶガントレ+2</a><br>防117 HP+103 STR+15 DEX+34 VIT+38<br>INT+13 MND+30 CHR+24<br>命中+38 回避+32 魔回避+36 魔防+1<br>ヘイスト+4% 敵対心+5 シールドマスタリー+1<br>被魔法ダメージ-6%<br>コンビネーション:命中+ 飛命+ 魔命+<br>ナ"", ""en""=>""<a href='http://wiki.ffo.jp/html/35980.html' target='_blank'>Rev. Gauntlets +2</a><br>DEF:117 HP+103 STR+15<br>DEX+34 VIT+38 INT+13<br>MND+30 CHR+24 Accuracy+38<br>Evasion+32 Magic Evasion+36<br>\""Magic Def. Bonus\""+1<br>Haste+4% Enmity+5<br>\""Shield Mastery\""+1<br>Magic damage taken -6%<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>PLD"", ""raw""=>""防117 HP+103 STR+15 DEX+34 VIT+38\nINT+13 MND+30 CHR+24\n命中+38 回避+32 魔回避+36 魔防+1\nヘイスト+4% 敵対心+5 シールドマスタリー+1\n被魔法ダメージ-6%\nコンビネーション:命中+ 飛命+ 魔命+""}",35980
23181,64,256,ＩＧガントレ+2,Ig. Gauntlets +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36212.html' target='_blank'>ＩＧガントレ+2</a><br>防114 HP+66 MP+22 STR+20 DEX+39<br>VIT+38 INT+13 MND+30 CHR+24<br>命中+44 攻+23 回避+32 魔回避+36 魔防+1<br>ヘイスト+4% 連携ボーナス+5<br>ウェポンバッシュ+14<br>ウェポンバッシュ:チェーンバインド<br>コンビネーション:命中+ 飛命+ 魔命+<br>暗"", ""en""=>""<a href='http://wiki.ffo.jp/html/36212.html' target='_blank'>Ig. Gauntlets +2</a><br>DEF:114 HP+66 MP+22 STR+20<br>DEX+39 VIT+38 INT+13 MND+30<br>CHR+24 Accuracy+44 Attack+23<br>Evasion+32 Magic Evasion+36<br>\""Magic Def. Bonus\""+1<br>Haste+4% \""Skillchain Bonus\""+5<br>\""Weapon Bash\""+14<br>Augments \""Weapon Bash\""<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>DRK"", ""raw""=>""防114 HP+66 MP+22 STR+20 DEX+39\nVIT+38 INT+13 MND+30 CHR+24\n命中+44 攻+23 回避+32 魔回避+36 魔防+1\nヘイスト+4% 連携ボーナス+5\nウェポンバッシュ+14\nウェポンバッシュ:チェーンバインド\nコンビネーション:命中+ 飛命+ 魔命+""}",36212
23182,64,512,ＴＯグローブ+2,Totemic Gloves +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36240.html' target='_blank'>ＴＯグローブ+2</a><br>防100 HP+37 STR+16 DEX+40 VIT+37<br>AGI+10 INT+17 MND+35 CHR+25<br>命中+38 回避+34 魔回避+47 魔防+2<br>受け流しスキル+17 ヘイスト+5%<br>ウェポンスキルのダメージ+5%<br>ペット:ヘイスト+4%<br>コンビネーション:命中+ 飛命+ 魔命+<br>獣"", ""en""=>""<a href='http://wiki.ffo.jp/html/36240.html' target='_blank'>Totemic Gloves +2</a><br>DEF:100 HP+37 STR+16 DEX+40<br>VIT+37 AGI+10 INT+17 MND+35<br>CHR+25 Accuracy+38<br>Evasion+34 Magic Evasion+47<br>\""Magic Def. Bonus\""+2<br>Parrying skill +17 Haste+5%<br>Weapon skill damage +5%<br>Pet: Haste+4%<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>BST"", ""raw""=>""防100 HP+37 STR+16 DEX+40 VIT+37\nAGI+10 INT+17 MND+35 CHR+25\n命中+38 回避+34 魔回避+47 魔防+2\n受け流しスキル+17 ヘイスト+5%\nウェポンスキルのダメージ+5%\nペット:ヘイスト+4%\nコンビネーション:命中+ 飛命+ 魔命+""}",36240
23183,64,1024,ＢＲカフス+2,Brioso Cuffs +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36252.html' target='_blank'>ＢＲカフス+2</a><br>防93 HP+33 MP+14 STR+11 DEX+33<br>VIT+30 AGI+10 INT+24 MND+37 CHR+34<br>魔命+38 回避+34 魔回避+47 魔防+3<br>歌唱スキル+15 ヘイスト+3% 敵対心-7 ララバイ+1<br>コンビネーション:命中+ 飛命+ 魔命+<br>詩"", ""en""=>""<a href='http://wiki.ffo.jp/html/36252.html' target='_blank'>Brioso Cuffs +2</a><br>DEF:93 HP+33 MP+14 STR+11<br>DEX+33 VIT+30 AGI+10<br>INT+24 MND+37 CHR+34<br>Magic Accuracy+38<br>Evasion+34 Magic Evasion+47<br>\""Magic Def. Bonus\""+3<br>Singing skill +15<br>Haste+3% Enmity-7<br>\""Lullaby\""+1<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>BRD"", ""raw""=>""防93 HP+33 MP+14 STR+11 DEX+33\nVIT+30 AGI+10 INT+24 MND+37 CHR+34\n魔命+38 回避+34 魔回避+47 魔防+3\n歌唱スキル+15 ヘイスト+3% 敵対心-7 ララバイ+1\nコンビネーション:命中+ 飛命+ 魔命+""}",36252
23184,64,2048,ＯＲブレーサー+2,Orion Bracers +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36273.html' target='_blank'>ＯＲブレーサー+2</a><br>防97 HP+37 STR+16 DEX+40 VIT+34<br>AGI+22 INT+17 MND+35 CHR+22<br>飛命+38 回避+34 魔回避+47 魔防+2 ヘイスト+5%<br>敵対心-5 乱れ撃ち+2 乱れ撃ち命中+22<br>影縫い効果時間+14<br>コンビネーション:命中+ 飛命+ 魔命+<br>狩"", ""en""=>""<a href='http://wiki.ffo.jp/html/36273.html' target='_blank'>Orion Bracers +2</a><br>DEF:97 HP+37 STR+16 DEX+40<br>VIT+34 AGI+22 INT+17 MND+35<br>CHR+22 Ranged Accuracy+38<br>Evasion+34 Magic Evasion+47<br>\""Magic Def. Bonus\""+2<br>Haste+5% Enmity-5<br>\""Barrage\""+2<br>\""Barrage\"" accuracy+22<br>\""Shadowbind\""+14<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>RNG"", ""raw""=>""防97 HP+37 STR+16 DEX+40 VIT+34\nAGI+22 INT+17 MND+35 CHR+22\n飛命+38 回避+34 魔回避+47 魔防+2 ヘイスト+5%\n敵対心-5 乱れ撃ち+2 乱れ撃ち命中+22\n影縫い効果時間+14\nコンビネーション:命中+ 飛命+ 魔命+""}",36273
23185,64,4096,真脇戸筒篭手,Wakido Kote +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36283.html' target='_blank'>真脇戸筒篭手</a><br>防113 HP+40 STR+19 DEX+35 VIT+35<br>AGI+12 INT+15 MND+32 CHR+25<br>命中+38 回避+32 魔回避+36 魔防+1 ヘイスト+4%<br>ストアTP+6 八双+3 おにぎりの真の味がわかる<br>コンビネーション:命中+ 飛命+ 魔命+<br>侍"", ""en""=>""<a href='http://wiki.ffo.jp/html/36283.html' target='_blank'>Wakido Kote +2</a><br>DEF:113 HP+40 STR+19 DEX+35<br>VIT+35 AGI+12 INT+15 MND+32<br>CHR+25 Accuracy+38<br>Evasion+32 Magic Evasion+36<br>\""Magic Def. Bonus\""+1<br>Haste+4% \""Store TP\""+6<br>\""Hasso\""+3<br>Enhances effects of rice balls<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>SAM"", ""raw""=>""防113 HP+40 STR+19 DEX+35 VIT+35\nAGI+12 INT+15 MND+32 CHR+25\n命中+38 回避+32 魔回避+36 魔防+1 ヘイスト+4%\nストアTP+6 八双+3 おにぎりの真の味がわかる\nコンビネーション:命中+ 飛命+ 魔命+""}",36283
23186,64,8192,真蜂屋手甲,Hachiya Tekko +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36293.html' target='_blank'>真蜂屋手甲</a><br>防100 HP+37 STR+15 DEX+39 VIT+33<br>AGI+21 INT+15 MND+33 CHR+21<br>命中+38 飛命+38 飛攻+38 回避+42 魔回避+36<br>魔防+1 投てきスキル+12 ヘイスト+5%<br>モクシャ+9 打剣+5<br>コンビネーション:命中+ 飛命+ 魔命+<br>忍"", ""en""=>""<a href='http://wiki.ffo.jp/html/36293.html' target='_blank'>Hachiya Tekko +2</a><br>DEF:100 HP+37 STR+15 DEX+39<br>VIT+33 AGI+21 INT+15 MND+33<br>CHR+21 Accuracy+38<br>Ranged Accuracy+38<br>Ranged Attack+38<br>Evasion+42 Magic Evasion+36<br>\""Magic Def. Bonus\""+1<br>Throwing skill +12<br>Haste+5% \""Subtle Blow\""+9<br>\""Daken\""+5<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>NIN"", ""raw""=>""防100 HP+37 STR+15 DEX+39 VIT+33\nAGI+21 INT+15 MND+33 CHR+21\n命中+38 飛命+38 飛攻+38 回避+42 魔回避+36\n魔防+1 投てきスキル+12 ヘイスト+5%\nモクシャ+9 打剣+5\nコンビネーション:命中+ 飛命+ 魔命+""}",36293
23187,64,16384,ＶＳフィンガー+2,Vis. Fng. Gaunt. +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36303.html' target='_blank'>ＶＳフィンガー+2</a><br>防107 HP+40 STR+11 DEX+35 VIT+35<br>AGI+12 INT+15 MND+31 CHR+25<br>命中+38 攻+25 回避+32 魔回避+36 魔防+1<br>受け流しスキル+17 ヘイスト+4%<br>全ジャンプTP+32<br>飛竜:ブレス命中+24 命中+24<br>コンビネーション:命中+ 飛命+ 魔命+<br>竜"", ""en""=>""<a href='http://wiki.ffo.jp/html/36303.html' target='_blank'>Vis. Fng. Gaunt. +2</a><br>DEF:107 HP+40 STR+11 DEX+35<br>VIT+35 AGI+12 INT+15 MND+31<br>CHR+25 Accuracy+38 Attack+25<br>Evasion+32 Magic Evasion+36<br>\""Magic Def. Bonus\""+1<br>Parrying skill +17<br>Haste+4% All Jumps TP Bonus +32<br>Wyvern: \""Breath\"" accuracy+24<br>Accuracy+24<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>DRG"", ""raw""=>""防107 HP+40 STR+11 DEX+35 VIT+35\nAGI+12 INT+15 MND+31 CHR+25\n命中+38 攻+25 回避+32 魔回避+36 魔防+1\n受け流しスキル+17 ヘイスト+4%\n全ジャンプTP+32\n飛竜:ブレス命中+24 命中+24\nコンビネーション:命中+ 飛命+ 魔命+""}",36303
23188,64,32768,ＣＮブレーサー+2,Convo. Bracers +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36313.html' target='_blank'>ＣＮブレーサー+2</a><br>防90 HP+27 MP+76 STR+11 DEX+33<br>VIT+29 AGI+10 INT+24 MND+38 CHR+24<br>命中+38 回避+32 魔回避+47 魔防+3<br>ヘイスト+3% 召喚獣属性のダメージを時々MPに変換<br>召喚獣:命中+33 魔命+33 敵対心+10<br>ダブルアタック+5%<br>コンビネーション(召喚獣のみ):命中+ 飛命+ 魔命+<br>召"", ""en""=>""<a href='http://wiki.ffo.jp/html/36313.html' target='_blank'>Convo. Bracers +2</a><br>DEF:90 HP+27 MP+76 STR+11<br>DEX+33 VIT+29 AGI+10 INT+24<br>MND+38 CHR+24 Acc.+38<br>Evasion+32 Magic Evasion+47<br>\""Magic Def. Bonus\""+3<br>Haste+3%<br>Occasionally converts damage taken<br>of avatar's element to MP<br>Avatar: Accuracy+33<br>Magic Accuracy+33<br>Enmity+10 \""Double Attack\""+5<br>Set (Avatar): Inc. Acc.,<br>Ranged Acc., and Magic Acc.<br>SMN"", ""raw""=>""防90 HP+27 MP+76 STR+11 DEX+33\nVIT+29 AGI+10 INT+24 MND+38 CHR+24\n命中+38 回避+32 魔回避+47 魔防+3\nヘイスト+3% 召喚獣属性のダメージを時々MPに変換\n召喚獣:命中+33 魔命+33 敵対心+10\nダブルアタック+5%\nコンビネーション(召喚獣のみ):命中+ 飛命+ 魔命+""}",36313
23189,64,65536,ＡＳバズバンド+2,Assim. Bazu. +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36333.html' target='_blank'>ＡＳバズバンド+2</a><br>防100 HP+37 MP+45 STR+16 DEX+40<br>VIT+37 AGI+10 INT+27 MND+35 CHR+22<br>命中+38 回避+34 魔回避+47 魔防+2<br>受け流しスキル+17 ヘイスト+5% ラーニング確率+14 被ダメージ-3%<br>コンビネーション:命中+ 飛命+ 魔命+<br>青"", ""en""=>""<a href='http://wiki.ffo.jp/html/36333.html' target='_blank'>Assim. Bazu. +2</a><br>DEF:100 HP+37 MP+45 STR+16<br>DEX+40 VIT+37 AGI+10 INT+27<br>MND+35 CHR+22 Accuracy+38<br>Evasion+34 Magic Evasion+47<br>\""Magic Def. Bonus\""+2<br>Parrying skill +17 Haste+5%<br>Chance to learn blue magic +14<br>Damage taken -3%<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>BLU"", ""raw""=>""防100 HP+37 MP+45 STR+16 DEX+40\nVIT+37 AGI+10 INT+27 MND+35 CHR+22\n命中+38 回避+34 魔回避+47 魔防+2\n受け流しスキル+17 ヘイスト+5% ラーニング確率+14 被ダメージ-3%\nコンビネーション:命中+ 飛命+ 魔命+""}",36333
23190,64,131072,ＬＫガントリー+2,Laksa. Gants +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36323.html' target='_blank'>ＬＫガントリー+2</a><br>防98 HP+37 MP+25 STR+16 DEX+40<br>VIT+34 AGI+12 INT+17 MND+35 CHR+22<br>命中+20 魔命+43 回避+34 魔回避+47 魔防+2<br>受け流しスキル+12 ヘイスト+5% 敵対心-7<br>モクシャ+5<br>コンビネーション:命中+ 飛命+ 魔命+<br>コ"", ""en""=>""<a href='http://wiki.ffo.jp/html/36323.html' target='_blank'>Laksa. Gants +2</a><br>DEF:98 HP+37 MP+25 STR+16<br>DEX+40 VIT+34 AGI+12 INT+17<br>MND+35 CHR+22<br>Accuracy+20 Magic Accuracy+43<br>Evasion+34 Magic Evasion+47<br>\""Magic Def. Bonus\""+2<br>Parrying skill +12 Haste+5%<br>Enmity-7 \""Subtle Blow\""+5<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>COR"", ""raw""=>""防98 HP+37 MP+25 STR+16 DEX+40\nVIT+34 AGI+12 INT+17 MND+35 CHR+22\n命中+20 魔命+43 回避+34 魔回避+47 魔防+2\n受け流しスキル+12 ヘイスト+5% 敵対心-7\nモクシャ+5\nコンビネーション:命中+ 飛命+ 魔命+""}",36323
23191,64,262144,ＦＯダスタナ+2,Foire Dastanas +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36343.html' target='_blank'>ＦＯダスタナ+2</a><br>防100 HP+60 STR+15 DEX+39 VIT+33<br>AGI+11 INT+15 MND+33 CHR+21<br>命中+38 回避+42 魔回避+36 魔防+1 ヘイスト+5%<br>マニューバ+3 オーバーロード確率-5<br>オートマトン:命中+32 ヘイスト+5%<br>コンビネーション:命中+ 飛命+ 魔命+<br>か"", ""en""=>""<a href='http://wiki.ffo.jp/html/36343.html' target='_blank'>Foire Dastanas +2</a><br>DEF:100 HP+60 STR+15 DEX+39<br>VIT+33 AGI+11 INT+15 MND+33<br>CHR+21 Accuracy+38<br>Evasion+42 Magic Evasion+36<br>\""Magic Def. Bonus\""+1<br>Haste+5% \""Maneuver\"" effects +3<br>\""Overload\"" rate-5<br>Automaton: Accuracy+32 Haste+5%<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>PUP"", ""raw""=>""防100 HP+60 STR+15 DEX+39 VIT+33\nAGI+11 INT+15 MND+33 CHR+21\n命中+38 回避+42 魔回避+36 魔防+1 ヘイスト+5%\nマニューバ+3 オーバーロード確率-5\nオートマトン:命中+32 ヘイスト+5%\nコンビネーション:命中+ 飛命+ 魔命+""}",36343
23193,64,524288,ＭＸバングル+2,Maxixi Bangles +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36363.html' target='_blank'>ＭＸバングル+2</a><br>防100 HP+67 STR+16 DEX+40 VIT+37<br>AGI+18 INT+17 MND+35 CHR+22<br>命中+38 攻+25 回避+44 魔回避+47 魔防+2<br>ヘイスト+5% ステップ命中率+30<br>ウェポンスキルのダメージ+5%<br>コンビネーション:命中+ 飛命+ 魔命+<br>踊"", ""en""=>""<a href='http://wiki.ffo.jp/html/36363.html' target='_blank'>Maxixi Bangles +2</a><br>DEF:100 HP+67 STR+16 DEX+40<br>VIT+37 AGI+18 INT+17 MND+35<br>CHR+22 Accuracy+38 Attack+25<br>Evasion+44 Magic Evasion+47<br>\""Magic Def. Bonus\""+2<br>Haste+5% \""Step\"" accuracy +30<br>Weapon skill damage +5%<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>DNC"", ""raw""=>""防100 HP+67 STR+16 DEX+40 VIT+37\nAGI+18 INT+17 MND+35 CHR+22\n命中+38 攻+25 回避+44 魔回避+47 魔防+2\nヘイスト+5% ステップ命中率+30\nウェポンスキルのダメージ+5%\nコンビネーション:命中+ 飛命+ 魔命+""}",36363
23194,64,1048576,ＡＣブレーサー+2,Acad. Bracers +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36353.html' target='_blank'>ＡＣブレーサー+2</a><br>防91 HP+33 MP+51 STR+11 DEX+33<br>VIT+30 AGI+10 INT+24 MND+38 CHR+24<br>魔命+38 回避+32 魔回避+47 魔防+3 ヘイスト+3%<br>敵対心-5 ファストキャスト+7% コンサーブMP+6<br>コンビネーション:命中+ 飛命+ 魔命+<br>学"", ""en""=>""<a href='http://wiki.ffo.jp/html/36353.html' target='_blank'>Acad. Bracers +2</a><br>DEF:91 HP+33 MP+51 STR+11<br>DEX+33 VIT+30 AGI+10 INT+24<br>MND+38 CHR+24<br>Magic Accuracy+38<br>Evasion+32 Magic Evasion+47<br>\""Magic Def. Bonus\""+3<br>Haste+3% Enmity-5<br>\""Fast Cast\""+7% \""Conserve MP\""+6<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>SCH"", ""raw""=>""防91 HP+33 MP+51 STR+11 DEX+33\nVIT+30 AGI+10 INT+24 MND+38 CHR+24\n魔命+38 回避+32 魔回避+47 魔防+3 ヘイスト+3%\n敵対心-5 ファストキャスト+7% コンサーブMP+6\nコンビネーション:命中+ 飛命+ 魔命+""}",36353
23195,64,2097152,ＧＯミテーヌ+2,Geo. Mitaines +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36373.html' target='_blank'>ＧＯミテーヌ+2</a><br>防95 HP+70 MP+58 STR+11 DEX+33<br>VIT+30 AGI+10 INT+24 MND+38 CHR+24<br>魔命+38 回避+32 魔回避+47 魔防+3<br>風水魔法スキル+17 ヘイスト+3% 被物理ダメージ-2%<br>羅盤:被ダメージ-12%<br>コンビネーション:命中+ 飛命+ 魔命+<br>風"", ""en""=>""<a href='http://wiki.ffo.jp/html/36373.html' target='_blank'>Geo. Mitaines +2</a><br>DEF:95 HP+70 MP+58 STR+11<br>DEX+33 VIT+30 AGI+10 INT+24<br>MND+38 CHR+24<br>Magic Accuracy+38<br>Evasion+32 Magic Evasion+47<br>\""Magic Def. Bonus\""+3<br>Geomancy skill +17<br>Haste+3% Physical damage taken -2%<br>Luopan: Damage taken -12%<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>GEO"", ""raw""=>""防95 HP+70 MP+58 STR+11 DEX+33\nVIT+30 AGI+10 INT+24 MND+38 CHR+24\n魔命+38 回避+32 魔回避+47 魔防+3\n風水魔法スキル+17 ヘイスト+3% 被物理ダメージ-2%\n羅盤:被ダメージ-12%\nコンビネーション:命中+ 飛命+ 魔命+""}",36373
23196,64,4194304,ＲＮミトン+2,Runeist's Mitons +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36383.html' target='_blank'>ＲＮミトン+2</a><br>防103 HP+75 MP+37 STR+16 DEX+40<br>VIT+37 AGI+10 INT+17 MND+35 CHR+22<br>命中+38 回避+34 魔回避+57 魔防+2<br>強化魔法スキル+17 ヘイスト+5%<br>ガンビット効果時間+14 被物理ダメージ-2%<br>コンビネーション:命中+ 飛命+ 魔命+<br>剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/36383.html' target='_blank'>Runeist's Mitons +2</a><br>DEF:103 HP+75 MP+37 STR+16<br>DEX+40 VIT+37 AGI+10 INT+17<br>MND+35 CHR+22 Accuracy+38<br>Evasion+34 Magic Evasion+57<br>\""Magic Def. Bonus\""+2<br>Enhancing magic skill +17<br>Haste+5% \""Gambit\"" effect duration +14<br>Physical damage taken -2%<br>Set: Increases Accuracy,<br>Ranged Accuracy, and Magic Accuracy<br>RUN"", ""raw""=>""防103 HP+75 MP+37 STR+16 DEX+40\nVIT+37 AGI+10 INT+17 MND+35 CHR+22\n命中+38 回避+34 魔回避+57 魔防+2\n強化魔法スキル+17 ヘイスト+5%\nガンビット効果時間+14 被物理ダメージ-2%\nコンビネーション:命中+ 飛命+ 魔命+""}",36383
23197,64,2,ＡＧマフラ+2,Agoge Mufflers +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36867.html' target='_blank'>ＡＧマフラ+2</a><br>防109 HP+60 STR+20 DEX+34 VIT+42<br>AGI+8 INT+16 MND+31 CHR+21<br>命中+28 攻+71 魔命+28 回避+32 魔回避+53<br>魔防+3 ヘイスト+5% ディフェンダー効果時間+10<br>被物理ダメージ-5%<br>ディフェンダー:盾発動率+10<br>戦"", ""en""=>""<a href='http://wiki.ffo.jp/html/36867.html' target='_blank'>Agoge Mufflers +2</a><br>DEF:109 HP+60 STR+20<br>DEX+34 VIT+42 AGI+8<br>INT+16 MND+31 CHR+21<br>Accuracy+28 Attack+71<br>Magic Accuracy+28<br>Evasion+32 Magic Evasion+53<br>\""Magic Def. Bonus\""+3<br>Haste+5%<br>\""Defender\"" effect duration +10<br>Physical damage taken -5%<br>Defender: Chance of<br>successful block +10<br>WAR"", ""raw""=>""防109 HP+60 STR+20 DEX+34 VIT+42\nAGI+8 INT+16 MND+31 CHR+21\n命中+28 攻+71 魔命+28 回避+32 魔回避+53\n魔防+3 ヘイスト+5% ディフェンダー効果時間+10\n被物理ダメージ-5%\nディフェンダー:盾発動率+10""}",36867
23198,64,4,ＨＥグローブ+2,Hes. Gloves +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36869.html' target='_blank'>ＨＥグローブ+2</a><br>防86 HP+70 STR+15 DEX+39 VIT+33<br>AGI+11 INT+15 MND+33 CHR+21<br>命中+39 攻+71 魔命+28 回避+32 魔回避+36<br>魔防+2 ヘイスト+4% ストアTP+5 モクシャ+9<br>チャクラ3+48<br>モ"", ""en""=>""<a href='http://wiki.ffo.jp/html/36869.html' target='_blank'>Hes. Gloves +2</a><br>DEF:86 HP+70 STR+15<br>DEX+39 VIT+33 AGI+11<br>INT+15 MND+33 CHR+21<br>Accuracy+39 Attack+71<br>Magic Accuracy+28<br>Evasion+32 Magic Evasion+36<br>\""Magic Def. Bonus\""+2<br>Haste+4% \""Store TP\""+5<br>\""Subtle Blow\""+9<br>\""Chakra III\""+48<br>MNK"", ""raw""=>""防86 HP+70 STR+15 DEX+39 VIT+33\nAGI+11 INT+15 MND+33 CHR+21\n命中+39 攻+71 魔命+28 回避+32 魔回避+36\n魔防+2 ヘイスト+4% ストアTP+5 モクシャ+9\nチャクラ3+48""}",36869
23199,64,8,ＰＩミトン+2,Piety Mitts +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36876.html' target='_blank'>ＰＩミトン+2</a><br>防95 HP+62 MP+54 STR+11 DEX+33<br>VIT+30 AGI+10 INT+24 MND+38 CHR+24<br>命中+28 攻+48 魔命+28 回避+32 魔回避+47<br>魔防+4 神聖魔法スキル+24 弱体魔法スキル+24<br>ヘイスト+3% 敵対心-8<br>バニシュの対不死生物+25<br>白"", ""en""=>""<a href='http://wiki.ffo.jp/html/36876.html' target='_blank'>Piety Mitts +2</a><br>DEF:95 HP+62 MP+54 STR+11<br>DEX+33 VIT+30 AGI+10<br>INT+24 MND+38 CHR+24<br>Accuracy+28 Attack+48<br>Magic Accuracy+28<br>Evasion+32 Magic Evasion+47<br>\""Magic Def. Bonus\""+4<br>Divine magic skill +24<br>Enfeebling magic skill +24<br>Haste+3% Enmity-8<br>Potency of \""Banish\"" vs. undead +25<br>WHM"", ""raw""=>""防95 HP+62 MP+54 STR+11 DEX+33\nVIT+30 AGI+10 INT+24 MND+38 CHR+24\n命中+28 攻+48 魔命+28 回避+32 魔回避+47\n魔防+4 神聖魔法スキル+24 弱体魔法スキル+24\nヘイスト+3% 敵対心-8\nバニシュの対不死生物+25""}",36876
23200,64,16,ＡＲグローブ+2,Arch. Gloves +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36864.html' target='_blank'>ＡＲグローブ+2</a><br>防89 HP+32 MP+24 STR+11 DEX+33<br>VIT+30 AGI+10 INT+31 MND+38 CHR+24<br>命中+28 魔命+28 魔攻+43 回避+32 魔回避+47<br>魔防+4 精霊魔法スキル+21 暗黒魔法スキル+21<br>ヘイスト+3% 敵対心-6 マジックバーストダメージ+18<br>黒"", ""en""=>""<a href='http://wiki.ffo.jp/html/36864.html' target='_blank'>Arch. Gloves +2</a><br>DEF:89 HP+32 MP+24 STR+11<br>DEX+33 VIT+30 AGI+10<br>INT+31 MND+38 CHR+24<br>Accuracy+28 Magic Accuracy+28<br>Evasion+32 Magic Evasion+47<br>\""Magic Atk. Bonus\""+43<br>\""Magic Def. Bonus\""+4<br>Elemental magic skill +21<br>Dark magic skill +21<br>Haste+3% Enmity-6<br>Magic burst damage +18<br>BLM"", ""raw""=>""防89 HP+32 MP+24 STR+11 DEX+33\nVIT+30 AGI+10 INT+31 MND+38 CHR+24\n命中+28 魔命+28 魔攻+43 回避+32 魔回避+47\n魔防+4 精霊魔法スキル+21 暗黒魔法スキル+21\nヘイスト+3% 敵対心-6 マジックバーストダメージ+18""}",36864
23201,64,32,ＶＩグローブ+2,Viti. Gloves +2,"{""ja""=>""<a href='http://wiki.ffo.jp/html/36877.html' target='_blank'>ＶＩグローブ+2</a><br>防93 HP+32 MP+54 STR+11 DEX+33<br>VIT+30 AGI+10 INT+27 MND+41 CHR+24<br>命中+28 攻+48 魔命+28 回避+32 魔回避+47<br>魔防+7 強化魔法スキル+22 ヘイスト+3%<br>ゲイン系魔法効果+20<br>赤"", ""en""=>""<a href='http://wiki.ffo.jp/html/36877.html' target='_blank'>Viti. Gloves +2</a><br>DEF:93 HP+32 MP+54 STR+11<br>DEX+33 VIT+30 AGI+10<br>INT+27 MND+41 CHR+24<br>Accuracy+28 Attack+48<br>Magic Accuracy+28<br>Evasion+32 Magic Evasion+47<br>\""Magic Def. Bonus\""+7<br>Enhancing magic skill +22<br>Haste+3% Gain magic effect +20<br>RDM"", ""raw""=>""防93 HP+32 MP+54 STR+11 DEX+33\nVIT+30 AGI+10 INT+27 MND+41 CHR+24\n命中+28 攻+48 魔命+28 回避+32 魔回避+47\n魔防+7 強化魔法スキル+22 ヘイスト+3%\nゲイン系魔法効果+20""}",36877
